frame_05.JPG	1064	2112	-0.233008	-0.13599	103	113	125
frame_05.JPG	910	443	-0.0998298	0.208654	144	147	152
frame_05.JPG	2294	263	-0.0778739	0.217036	163	166	171
frame_05.JPG	2533	1526	0.103581	0.0678409	72	59	50
frame_05.JPG	2075	1930	-0.271137	-0.039036	14	14	12
frame_05.JPG	1668	792	-0.141093	0.0707761	36	46	58
frame_05.JPG	1666	407	0.0888061	-0.0229368	51	43	30
frame_05.JPG	1665	1103	0.290512	0.0911283	62	78	29
frame_05.JPG	2074	767	-0.41811	0.107713	97	88	73
frame_05.JPG	1663	714	-0.419219	0.196725	121	108	99
frame_05.JPG	293	1877	0.190487	0.0970345	62	74	34
frame_05.JPG	2708	1344	-0.0839104	0.081887	44	45	40
frame_05.JPG	591	2147	-0.0798424	0.0018317	24	24	22
frame_05.JPG	1086	1082	-0.202167	0.0714808	105	102	69
frame_05.JPG	593	836	-0.258362	0.0491702	37	34	27
frame_05.JPG	199	387	-0.395197	-0.0360285	34	30	21
frame_05.JPG	594	1170	-0.428657	0.095301	126	116	104
frame_05.JPG	597	2024	-0.0268672	0.183231	165	168	173
frame_05.JPG	596	232	-0.412998	-0.0120839	34	30	29
frame_05.JPG	195	390	0.0338665	0.20326	164	167	172
frame_05.JPG	1124	2009	0.296607	-0.00557389	179	199	206
frame_05.JPG	1125	1352	-0.0238339	0.0658652	89	84	52
frame_05.JPG	1126	470	-0.157917	0.326248	147	146	154
frame_05.JPG	1088	464	0.00336051	-0.122436	88	96	98
frame_05.JPG	273	2049	-0.0805059	-0.0651753	112	113	115
frame_05.JPG	277	1991	0.0444788	0.238344	164	167	172
frame_05.JPG	279	158	0.252043	-0.0199328	19	21	20
frame_05.JPG	2543	814	-0.14667	0.0852282	23	23	23
frame_05.JPG	2542	2015	-0.196089	0.0931544	7	10	17
frame_05.JPG	2083	888	-0.35111	-0.118229	144	154	164
frame_05.JPG	1780	1332	-0.194749	0.237843	39	42	49
frame_05.JPG	2544	2016	0.313666	-0.0808373	252	253	255
frame_05.JPG	524	433	-0.131339	-0.0267308	21	21	21
frame_05.JPG	527	906	0.131538	0.101844	22	17	14
frame_05.JPG	2385	1230	0.489733	0.174352	16	14	15
frame_05.JPG	1527	1042	-0.338689	-0.117104	192	202	211
frame_05.JPG	522	1109	-0.281604	-0.0116199	26	27	19
frame_05.JPG	523	1037	0.0253057	0.0411889	14	12	13
frame_05.JPG	1014	1131	0.183885	0.113947	18	22	21
frame_05.JPG	1016	1219	-0.0441463	0.0666371	84	81	46
frame_05.JPG	528	937	0.355828	0.0358516	66	61	65
frame_05.JPG	529	1840	0.302164	-0.00963042	240	248	250
frame_05.JPG	1013	1683	0.0944205	-0.0891206	105	111	111
frame_05.JPG	1234	431	-0.00527182	-0.114174	192	199	207
frame_05.JPG	1235	2121	0.148143	-0.0419969	179	187	189
frame_05.JPG	2440	1318	-0.0225041	0.0564566	38	37	32
frame_05.JPG	448	2084	0.205007	-0.0323427	232	236	237
frame_05.JPG	1230	1538	0.0764986	-0.117365	234	241	247
frame_05.JPG	345	286	-0.333553	-0.0409008	40	36	25
frame_05.JPG	2763	1348	0.265482	0.272465	157	154	163
frame_05.JPG	2127	981	0.467228	0.192418	38	51	21
frame_05.JPG	2449	715	-0.269681	0.231103	15	16	18
frame_05.JPG	2767	993	-0.331866	-0.0989358	21	22	16
frame_05.JPG	2766	1461	0.266918	-0.0523606	68	62	66
frame_05.JPG	444	969	-0.130015	0.0714498	88	83	45
frame_05.JPG	1964	1637	0.183785	0.0880896	24	22	27
frame_05.JPG	2260	2251	0.156024	-0.0169856	127	135	137
frame_05.JPG	1542	1834	0.290169	-0.0476317	162	180	180
frame_05.JPG	2387	572	0.06977	0.0723007	76	71	75
frame_05.JPG	902	358	-0.306599	0.246386	142	128	117
frame_05.JPG	901	731	-0.385125	-0.020888	32	29	22
frame_05.JPG	906	2161	0.0594848	-0.101327	214	218	219
frame_05.JPG	907	1856	0.000196218	0.15133	164	165	170
frame_05.JPG	904	1837	0.226854	-0.0322422	111	122	124
frame_05.JPG	905	307	-0.416346	-0.0225274	35	30	24
frame_05.JPG	908	909	-0.37925	0.0539813	11	11	9
frame_05.JPG	2522	864	0.2859	0.228692	187	186	192
frame_05.JPG	2106	1437	-0.0973813	0.109888	63	68	45
frame_05.JPG	1537	536	-0.266428	0.020816	12	13	7
frame_05.JPG	640	389	-0.337613	-0.0681212	18	19	14
frame_05.JPG	1534	2058	0.0623694	0.0165568	14	14	14
frame_05.JPG	645	2038	0.0962841	-0.0709943	0	3	2
frame_05.JPG	1244	479	0.28627	0.22278	189	189	191
frame_05.JPG	1247	203	0.225753	-0.0427619	75	77	76
frame_05.JPG	646	683	-0.463368	-0.140067	166	178	194
frame_05.JPG	437	763	-0.397373	0.239505	120	115	109
frame_05.JPG	432	801	-0.246763	0.282387	137	127	118
frame_05.JPG	433	1613	-0.255489	-0.161005	195	207	221
frame_05.JPG	430	1916	0.102773	-0.0731149	234	239	245
frame_05.JPG	431	1730	-0.290365	-0.0793536	32	34	23
frame_05.JPG	1783	1853	-0.0998298	0.208654	144	147	152
frame_05.JPG	2615	774	-0.360361	-0.118595	152	162	174
frame_05.JPG	338	2068	-0.0849874	-0.0587912	43	43	43
frame_05.JPG	337	2199	-0.167397	-0.120777	199	208	217
frame_05.JPG	336	481	0.427523	0.307122	39	37	22
frame_05.JPG	330	101	-0.0539951	-0.052996	102	106	109
frame_05.JPG	1213	2037	0.0531258	-0.0543902	31	27	24
frame_05.JPG	2618	1099	-0.414826	0.0743084	41	33	30
frame_05.JPG	2480	813	0.313666	-0.0808373	252	253	255
frame_05.JPG	2464	1296	0.251787	0.281736	44	50	66
frame_05.JPG	1906	177	0.172289	0.0293239	100	103	110
frame_05.JPG	1907	987	0.232675	0.10525	22	23	25
frame_05.JPG	1905	1063	-0.468225	0.138684	154	158	169
frame_05.JPG	1903	1253	-0.345642	0.0653508	32	31	27
frame_05.JPG	1901	830	0.197828	0.229777	151	152	156
frame_05.JPG	1151	91	0.468571	-0.177812	255	255	255
frame_05.JPG	855	453	0.0715547	-0.0631452	61	49	35
frame_05.JPG	2128	878	0.290014	0.133588	178	182	185
frame_05.JPG	853	1723	-0.30161	-0.0674442	25	25	17
frame_05.JPG	859	266	0.178633	-0.0620071	236	236	238
frame_05.JPG	2688	1885	0.152457	0.00763292	75	81	79
frame_05.JPG	2684	1361	0.0763126	0.0582411	98	92	68
frame_05.JPG	2685	548	-0.282173	-0.12107	198	208	220
frame_05.JPG	2687	1305	-0.0160245	0.0831216	143	146	151
frame_05.JPG	2141	1380	-0.1385	0.0964383	97	97	73
frame_05.JPG	1960	626	-0.15567	0.0549081	0	2	5
frame_05.JPG	2046	376	-0.0700298	0.192761	154	157	164
frame_05.JPG	98	1663	0.039048	-0.128776	144	149	155
frame_05.JPG	2276	1130	0.255177	0.130629	186	191	195
frame_05.JPG	91	1234	-0.43725	0.170013	0	0	4
frame_05.JPG	93	1860	-0.0494089	0.170995	161	164	169
frame_05.JPG	92	2150	-0.29331	-0.017351	28	28	16
frame_05.JPG	2246	870	-0.283669	-0.0184306	30	30	18
frame_05.JPG	2270	1979	0.184641	0.233055	102	106	115
frame_05.JPG	1622	1312	-0.108045	0.0865758	48	48	46
frame_05.JPG	1627	1796	-0.428924	0.00904512	70	65	61
frame_05.JPG	1626	1359	-0.334475	-0.133049	131	145	158
frame_05.JPG	1999	537	0.332456	0.288272	41	58	74
frame_05.JPG	1377	1886	0.00109701	0.165314	166	167	172
frame_05.JPG	2609	1355	-0.155276	0.126716	158	159	163
frame_05.JPG	2355	2056	-0.195088	-0.0176993	12	11	7
frame_05.JPG	741	59	-0.205014	-0.0415803	20	20	20
frame_05.JPG	559	524	0.266918	-0.0523606	68	62	66
frame_05.JPG	745	1801	-0.187308	0.017551	104	111	117
frame_05.JPG	746	606	-0.105545	-0.0756125	44	48	49
frame_05.JPG	748	1356	-0.292275	0.0751942	68	61	42
frame_05.JPG	554	2041	-0.0953389	0.00813184	16	16	16
frame_05.JPG	556	512	0.162422	0.205679	179	180	185
frame_05.JPG	551	250	-0.350369	-0.0750302	18	17	13
frame_05.JPG	550	2140	0.134809	-0.0328572	225	230	234
frame_05.JPG	2467	817	0.16215	0.0927708	38	27	21
frame_05.JPG	235	1817	0.0859668	0.185056	173	176	181
frame_05.JPG	236	1749	-0.421625	0.0218222	38	34	33
frame_05.JPG	232	1604	-0.243919	0.222699	140	138	143
frame_05.JPG	2461	1805	-0.0547739	0.120929	157	160	167
frame_05.JPG	1050	1199	0.48081	-0.181865	238	239	241
frame_05.JPG	1051	1849	0.0412025	-0.0860833	36	32	20
frame_05.JPG	1052	1443	-0.282669	0.0446994	14	15	10
frame_05.JPG	2340	202	0.18101	0.00418193	43	43	45
frame_05.JPG	1056	2127	-0.29967	-0.147305	175	187	201
frame_05.JPG	1191	1622	-0.294274	-0.15537	174	186	202
frame_05.JPG	2224	1205	-0.267899	0.0809293	133	125	106
frame_05.JPG	1310	1149	-0.349572	0.248809	160	147	131
frame_05.JPG	1195	1908	-0.163854	-0.0902745	169	178	185
frame_05.JPG	1194	2142	-0.198348	0.0214403	19	19	17
frame_05.JPG	1197	1887	0.0982337	-0.0844937	34	39	35
frame_05.JPG	1694	1449	-0.229047	0.0798678	133	127	105
frame_05.JPG	1690	839	0.0297953	0.0140065	18	17	15
frame_05.JPG	1758	65	-0.223877	-0.104341	195	202	212
frame_05.JPG	1757	1432	-0.204566	0.133058	161	160	165
frame_05.JPG	1756	610	-0.221802	0.285644	134	122	110
frame_05.JPG	1755	2008	-0.476917	0.0748775	49	33	18
frame_05.JPG	1751	1423	-0.184918	0.129438	158	161	168
frame_05.JPG	2674	1134	-0.0651903	0.0685619	89	85	48
frame_05.JPG	147	473	-0.0153371	-0.0151543	14	14	12
frame_05.JPG	618	245	-0.0748524	0.20773	162	165	170
frame_05.JPG	1174	267	0.460585	-0.158163	137	136	150
frame_05.JPG	142	2180	0.180905	0.019963	83	92	101
frame_05.JPG	143	527	-0.106283	-0.0522481	19	19	19
frame_05.JPG	140	214	0.230673	-0.051409	158	177	173
frame_05.JPG	141	1491	-0.292865	-0.00464866	15	16	10
frame_05.JPG	612	29	-0.360182	0.101158	20	16	17
frame_05.JPG	2701	468	-0.221479	-0.0850379	113	123	132
frame_05.JPG	610	717	-0.363036	0.0139313	23	23	23
frame_05.JPG	611	1939	0.0916678	-0.0778193	27	27	27
frame_05.JPG	616	890	-0.474333	-0.0241054	37	37	35
frame_05.JPG	617	455	0.0859668	0.185056	173	176	181
frame_05.JPG	1169	1694	-0.0718482	-0.0580292	203	205	204
frame_05.JPG	615	2159	-0.261347	-0.107814	192	206	217
frame_05.JPG	2507	1648	0.202227	0.227124	180	185	189
frame_05.JPG	1889	915	0.0617437	0.0708468	123	123	131
frame_05.JPG	1886	913	-0.365627	-0.128748	131	136	156
frame_05.JPG	1884	410	-0.000613737	-0.126848	151	160	169
frame_05.JPG	1529	326	-0.0372738	0.172519	162	165	170
frame_05.JPG	1286	1570	0.238913	-0.022481	213	228	233
frame_05.JPG	2343	2136	-0.276443	-0.115858	104	111	117
frame_05.JPG	948	1996	-0.273333	-0.0709411	16	16	14
frame_05.JPG	1282	2154	0.225753	-0.0427619	75	77	76
frame_05.JPG	2129	414	0.00167999	-0.110187	57	63	63
frame_05.JPG	947	1614	-0.0739732	-0.0910129	222	229	239
frame_05.JPG	1457	217	0.164977	-0.0241773	207	207	207
frame_05.JPG	942	409	-0.0286935	-0.00285656	18	17	13
frame_05.JPG	1288	795	-0.154395	0.0567854	9	20	26
frame_05.JPG	2085	1823	-0.257172	-0.0644544	72	67	63
frame_05.JPG	1472	1087	-0.243075	0.0560655	18	18	18
frame_05.JPG	2506	788	-0.154092	0.0949633	100	102	81
frame_05.JPG	1579	1345	0.211265	0.0974879	69	82	39
frame_05.JPG	1471	69	-0.0568975	-0.0973491	209	216	224
frame_05.JPG	689	1830	0.024266	-0.0501522	18	17	15
frame_05.JPG	1477	142	-0.243105	-0.138986	176	186	198
frame_05.JPG	684	1847	0.300867	0.00701289	56	81	78
frame_05.JPG	1571	92	-0.412444	-0.00270388	40	36	33
frame_05.JPG	516	1852	-0.0845205	-0.0755647	137	138	140
frame_05.JPG	2536	671	0.32357	0.219827	28	28	36
frame_05.JPG	1576	1700	0.0824255	-0.0237418	43	36	20
frame_05.JPG	2534	1611	0.39375	-0.0487056	31	33	32
frame_05.JPG	682	1943	0.0172018	0.189592	165	166	171
frame_05.JPG	2712	1469	0.18408	0.07253	101	133	156
frame_05.JPG	2594	1229	0.130891	0.0762463	56	36	27
frame_05.JPG	2658	1766	-0.0888705	0.00515416	21	21	21
frame_05.JPG	2716	1478	0.0601019	0.0421278	22	24	21
frame_05.JPG	1301	1589	-0.0199038	0.0411559	14	14	12
frame_05.JPG	2714	2175	-0.232436	-0.0420818	100	95	92
frame_05.JPG	1303	944	-0.24205	0.0910843	65	69	46
frame_05.JPG	2718	1989	-0.228342	-0.0491574	118	117	122
frame_05.JPG	2719	2075	0.211111	-0.0265308	126	127	129
frame_05.JPG	2491	1523	-0.195314	0.135132	162	165	170
frame_05.JPG	133	1546	-0.491726	0.0457728	23	22	20
frame_05.JPG	131	1439	-0.120723	0.11359	22	34	14
frame_05.JPG	137	1559	-0.281133	0.214627	40	39	45
frame_05.JPG	139	384	-0.45393	-0.0886455	99	103	112
frame_05.JPG	138	2013	-0.257192	-0.0134228	14	14	14
frame_05.JPG	2161	1894	-0.371309	-0.0261344	30	25	19
frame_05.JPG	492	1917	-0.260181	-0.12831	161	171	183
frame_05.JPG	24	1707	-0.223692	0.0382956	14	14	14
frame_05.JPG	25	1580	-0.177895	0.228562	157	156	162
frame_05.JPG	26	1123	0.0117995	0.0318079	22	23	18
frame_05.JPG	27	368	-0.0316826	-0.0571702	50	55	58
frame_05.JPG	1835	2253	0.0361543	-0.0327096	27	22	18
frame_05.JPG	2373	1062	0.168451	0.125075	155	160	164
frame_05.JPG	1838	418	-0.00132561	-0.103473	41	42	37
frame_05.JPG	2593	1204	-0.0755424	0.0528106	22	21	17
frame_05.JPG	1371	2006	0.0446925	-0.124918	183	186	193
frame_05.JPG	406	945	-0.422767	0.0471823	15	14	12
frame_05.JPG	2156	2105	0.228844	-0.0237988	130	134	135
frame_05.JPG	938	366	0.166002	-0.0177475	243	237	237
frame_05.JPG	403	822	0.283966	0.124177	168	179	165
frame_05.JPG	401	966	-0.418478	0.0540417	42	38	35
frame_05.JPG	2153	260	-0.0405194	0.191108	164	167	172
frame_05.JPG	2015	823	-0.213385	0.268865	104	96	85
frame_05.JPG	1378	1643	-0.314959	-0.084716	38	35	26
frame_05.JPG	930	2106	0.149016	-0.0320765	25	31	29
frame_05.JPG	2158	1761	-0.262362	-0.0388279	9	9	9
frame_05.JPG	2010	388	0.252151	-0.0119125	97	101	100
frame_05.JPG	409	1755	-0.154127	-0.0529042	37	35	36
frame_05.JPG	934	948	-0.350396	-0.127867	155	167	181
frame_05.JPG	1343	1904	0.20993	-0.0548216	246	254	255
frame_05.JPG	1344	1735	-0.040695	0.0806602	42	45	36
frame_05.JPG	1955	691	-0.326879	-0.0135815	30	31	26
frame_05.JPG	1954	2201	-0.24811	0.248267	52	55	60
frame_05.JPG	1956	364	0.000196218	0.15133	164	165	170
frame_05.JPG	1951	130	-0.228342	-0.0491574	118	117	122
frame_05.JPG	1953	1914	-0.192172	0.0764643	15	14	19
frame_05.JPG	1959	2055	0.204154	-0.0417344	244	255	255
frame_05.JPG	183	556	0.0624043	0.118374	160	163	170
frame_05.JPG	1705	2053	0.231936	-0.0130837	60	70	72
frame_05.JPG	2502	359	-0.416512	0.00838001	50	49	45
frame_05.JPG	378	1279	-0.325075	0.060099	17	13	10
frame_05.JPG	2317	1346	-0.335313	0.0302559	29	25	22
frame_05.JPG	821	1797	0.0702449	0.016349	17	18	12
frame_05.JPG	374	208	-0.202624	0.0864977	53	59	45
frame_05.JPG	377	1445	-0.146006	0.126402	159	160	165
frame_05.JPG	2526	962	0.024266	-0.0501522	18	17	15
frame_05.JPG	709	1072	-0.323752	-0.110542	49	49	41
frame_05.JPG	700	269	-0.354041	-0.0287402	29	26	21
frame_05.JPG	701	148	-0.250596	-0.127419	185	195	205
frame_05.JPG	703	1496	0.317445	0.0325508	40	44	45
frame_05.JPG	390	1705	-0.035751	0.0725067	46	45	27
frame_05.JPG	1486	198	-0.390545	-0.0693195	52	53	57
frame_05.JPG	1173	1662	-0.272984	-0.163261	189	201	215
frame_05.JPG	399	1708	0.0820202	-0.000848913	18	16	17
frame_05.JPG	81	1645	0.0608793	-0.0312371	32	29	24
frame_05.JPG	87	77	-0.0186519	-0.112544	231	238	246
frame_05.JPG	1172	2169	0.186993	-0.0473656	38	42	41
frame_05.JPG	2309	123	-0.0377741	-0.0690199	204	209	215
frame_05.JPG	795	1794	0.0449732	-0.0320759	21	20	18
frame_05.JPG	1710	1118	-0.113301	0.0523384	14	15	10
frame_05.JPG	2195	634	0.122175	0.0458308	91	77	68
frame_05.JPG	791	1962	-0.185623	-0.0582895	132	143	149
frame_05.JPG	2069	1477	0.072796	0.0358211	15	15	15
frame_05.JPG	2300	1012	0.272503	0.132087	184	187	194
frame_05.JPG	1719	1163	-0.0509109	0.0675221	83	79	42
frame_05.JPG	1718	740	0.0291202	0.0239376	15	15	15
frame_05.JPG	2307	1672	-0.106528	0.131042	163	164	169
frame_05.JPG	1652	631	0.0262506	-0.064549	23	22	20
frame_05.JPG	2143	973	0.232343	0.116026	29	35	23
frame_05.JPG	1651	936	-0.417637	-0.134069	170	182	198
frame_05.JPG	2142	1874	0.235294	-0.00535717	53	61	63
frame_05.JPG	2289	504	-0.341835	0.0100342	15	15	15
frame_05.JPG	585	541	-0.1839	0.0399866	150	159	168
frame_05.JPG	583	1512	-0.169403	0.0964289	105	104	83
frame_05.JPG	580	709	0.43062	0.17149	63	60	69
frame_05.JPG	1987	1638	0.204848	0.214555	184	185	189
frame_05.JPG	1274	288	0.0399301	0.195983	133	136	141
frame_05.JPG	1131	1693	-0.306528	-0.130673	138	155	171
frame_05.JPG	2416	2108	-0.0997456	0.0415197	13	13	11
frame_05.JPG	1137	1677	-0.03365	0.0856705	142	146	147
frame_05.JPG	1984	894	0.166899	0.132097	173	174	179
frame_05.JPG	244	577	-0.456803	0.0535637	72	52	43
frame_05.JPG	247	523	0.0813702	0.124505	168	169	174
frame_05.JPG	1985	1431	0.00874052	0.138727	159	162	167
frame_05.JPG	241	1008	0.128481	0.0854339	60	42	32
frame_05.JPG	1276	1902	-0.0751053	-0.0285303	25	25	23
frame_05.JPG	242	1378	-0.44365	0.268674	77	64	55
frame_05.JPG	1178	444	0.0144658	-0.124058	86	94	96
frame_05.JPG	2062	1656	-0.134731	-0.0841342	195	199	208
frame_05.JPG	1434	2258	0.109111	-0.00801151	13	13	13
frame_05.JPG	2116	2162	-0.190512	-0.0938839	124	133	140
frame_05.JPG	1432	2114	0.143919	0.0303496	56	61	64
frame_05.JPG	1433	1557	0.301911	-0.071276	212	217	221
frame_05.JPG	1430	180	-0.261551	0.00739424	9	9	9
frame_05.JPG	2272	357	-0.392865	0.0370992	30	30	28
frame_05.JPG	2577	1029	-0.327529	-0.137898	185	194	209
frame_05.JPG	2574	295	0.00108566	0.178052	166	167	172
frame_05.JPG	2056	2247	0.037424	-0.14371	232	239	249
frame_05.JPG	2573	492	0.00630822	-0.0958439	19	21	20
frame_05.JPG	1438	190	-0.374255	0.0366089	8	8	8
frame_05.JPG	2571	1605	-0.359099	-0.150233	179	186	204
frame_05.JPG	519	1240	-0.316647	-0.118178	190	199	216
frame_05.JPG	2066	1365	-0.24205	0.0910843	65	69	46
frame_05.JPG	1008	1669	0.0304402	-0.0813731	21	21	21
frame_05.JPG	2374	351	-0.260181	-0.12831	161	171	183
frame_05.JPG	510	1703	0.0742709	-0.0255138	49	43	27
frame_05.JPG	1003	2090	0.125048	0.0321136	46	46	46
frame_05.JPG	514	1561	-0.307306	-0.151777	169	177	190
frame_05.JPG	2198	1719	0.0300484	-0.13599	213	223	233
frame_05.JPG	1000	428	-0.220908	-0.0722505	198	206	209
frame_05.JPG	458	555	0.0572906	0.0790413	36	40	39
frame_05.JPG	622	1562	-0.397373	0.239505	120	115	109
frame_05.JPG	1225	1617	-0.223377	0.110998	110	105	86
frame_05.JPG	2597	933	-0.336401	-0.10792	59	65	63
frame_05.JPG	1223	1757	0.150308	0.230992	177	180	185
frame_05.JPG	1221	354	0.181777	-0.010939	45	51	47
frame_05.JPG	1220	676	-0.107793	-0.0980302	216	223	231
frame_05.JPG	2455	1521	0.307599	0.0309123	43	42	48
frame_05.JPG	628	126	-0.174472	0.0184019	14	14	14
frame_05.JPG	454	1411	0.0430799	-0.00410161	22	22	20
frame_05.JPG	456	1787	0.104784	0.215349	164	167	172
frame_05.JPG	1874	1682	0.244083	-0.0301064	242	243	245
frame_05.JPG	1875	1264	0.484899	-0.167941	27	48	43
frame_05.JPG	2751	2219	-0.223877	-0.104341	195	202	212
frame_05.JPG	178	2203	0.278056	-0.00315523	28	30	29
frame_05.JPG	1989	1961	-0.150117	0.229981	153	153	161
frame_05.JPG	173	422	-0.327235	0.00628893	11	11	11
frame_05.JPG	170	1606	0.305544	0.0224744	10	3	10
frame_05.JPG	974	385	-0.0153739	-0.105334	6	15	14
frame_05.JPG	2057	1442	-0.146112	0.111518	28	28	30
frame_05.JPG	970	1547	0.288647	-0.0551501	235	246	252
frame_05.JPG	2715	2020	-0.259846	-0.00312765	13	13	11
frame_05.JPG	2058	689	-0.17607	-0.0726161	183	184	189
frame_05.JPG	979	2137	-0.157231	-0.0622582	43	42	40
frame_05.JPG	978	1210	-0.442493	0.10038	130	120	110
frame_05.JPG	1502	587	-0.437534	0.0209838	16	16	18
frame_05.JPG	599	1069	0.262155	0.237274	33	39	51
frame_05.JPG	181	442	-0.28242	-0.0580354	8	8	6
frame_05.JPG	1504	690	-0.185233	0.0506866	110	108	113
frame_05.JPG	1505	271	-0.0328039	-0.0869461	195	200	206
frame_05.JPG	2111	844	0.0514081	0.0645676	23	21	24
frame_05.JPG	658	172	-0.185669	0.0305314	134	143	152
frame_05.JPG	2117	749	-0.360182	0.101158	20	16	17
frame_05.JPG	1879	496	-0.205391	-0.10957	201	209	220
frame_05.JPG	2623	794	-0.363196	0.031669	11	11	11
frame_05.JPG	2620	904	-0.189968	0.258766	16	17	21
frame_05.JPG	2621	1651	0.180177	0.224584	181	182	186
frame_05.JPG	2626	374	-0.00874181	-0.026853	13	13	13
frame_05.JPG	2120	2085	-0.18508	-0.0959318	149	153	164
frame_05.JPG	2629	2256	-0.141685	-0.0198504	20	20	20
frame_05.JPG	1918	1698	0.162422	0.205679	179	180	185
frame_05.JPG	1912	2166	0.125997	-0.049623	230	238	241
frame_05.JPG	1915	189	0.241875	-0.00588176	166	184	188
frame_05.JPG	1914	1216	-0.053569	0.0567767	37	36	32
frame_05.JPG	1364	1107	0.480845	-0.174598	35	41	57
frame_05.JPG	12	1315	-0.170561	0.127731	155	156	160
frame_05.JPG	15	765	-0.267203	0.0298209	27	29	16
frame_05.JPG	1283	1116	-0.0539519	0.0524803	19	19	17
frame_05.JPG	860	1733	0.0697995	-0.0186907	27	26	22
frame_05.JPG	866	1111	0.183693	0.127816	169	170	175
frame_05.JPG	2025	852	-0.408532	0.209999	109	100	91
frame_05.JPG	2021	1397	-0.228737	0.125411	71	74	83
frame_05.JPG	2750	1112	0.172997	0.11097	64	67	40
frame_05.JPG	1976	1828	0.0472215	-0.109725	65	67	62
frame_05.JPG	2696	244	0.176196	0.243517	110	114	125
frame_05.JPG	2028	1481	-0.0613498	0.0921587	75	70	48
frame_05.JPG	2758	508	-0.164466	0.310021	162	163	165
frame_05.JPG	2690	1624	-0.285045	-0.160825	195	207	221
frame_05.JPG	882	1310	0.0312845	-0.0040154	14	14	14
frame_05.JPG	2081	1471	-0.290605	0.0294471	19	20	12
frame_05.JPG	2281	105	0.223125	0.266759	181	181	181
frame_05.JPG	1973	1957	-0.076048	-0.0531939	40	40	38
frame_05.JPG	889	1237	0.0249385	0.073298	60	68	79
frame_05.JPG	2087	1726	0.0519614	-0.0272589	24	24	26
frame_05.JPG	2277	1777	-0.342664	-0.0476486	9	11	8
frame_05.JPG	2177	281	0.171336	-0.0238377	39	35	32
frame_05.JPG	1968	856	0.0500126	0.0448431	17	15	16
frame_05.JPG	1616	614	-0.423521	0.00340555	34	31	26
frame_05.JPG	1617	1609	-0.333493	0.103713	64	50	47
frame_05.JPG	1966	251	0.0966451	0.000915718	14	14	12
frame_05.JPG	1612	899	-0.207555	0.0489653	20	21	16
frame_05.JPG	1961	1045	0.274187	0.163857	169	170	172
frame_05.JPG	1962	2143	-0.144551	-0.0727915	153	156	161
frame_05.JPG	323	520	0.230038	0.0768727	19	19	19
frame_05.JPG	1476	340	0.221366	-0.0356735	108	113	109
frame_05.JPG	759	521	0.263533	-0.0470726	117	117	115
frame_05.JPG	775	820	-0.222779	0.269098	152	140	124
frame_05.JPG	203	2099	0.104729	-0.0867509	221	228	234
frame_05.JPG	776	580	-0.36109	0.208834	123	115	102
frame_05.JPG	771	1195	-0.0513929	-0.0370133	55	55	55
frame_05.JPG	204	1554	-0.368797	0.0839069	55	59	71
